Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-08 14:00:00+01:00,0.040778355659,0.3722347353077413,0.0,0.005657020961,0.15193242034299997,0.01141571635
2022,sc01,01-08 15:00:00+01:00,0.040778355659,0.3564204282568356,0.0,0.005657020961,0.142893164269,0.018188756009999998
2022,sc01,01-08 16:00:00+01:00,0.040778355659,0.38981421208427286,0.0,0.005657020961,0.123321292914,0.025195575850000002
2022,sc01,01-08 17:00:00+01:00,0.040778355659,0.4558430340573164,0.0,0.005657020961,0.092785351276,0.035393001150000006
2022,sc01,01-08 18:00:00+01:00,0.040778355659,0.5290669069005755,0.0,0.005657020961,0.051184495576,0.042999088479999996
2022,sc01,01-08 19:00:00+01:00,0.040778355659,0.5440213655233804,0.0,0.005657020961,0.010706649089,0.05868211615
2022,sc01,01-08 20:00:00+01:00,0.040778355659,0.5146623478322417,0.0,0.005657020961,0.0,0.05946906632000001
2022,sc01,01-08 21:00:00+01:00,0.040778355659,0.4633746741340044,0.0,0.005657020961,0.0,0.05879077455
2022,sc01,01-08 22:00:00+01:00,0.040778355659,0.3758753249394678,0.0,0.005657020961,0.0,0.0758698979
2022,sc01,01-08 23:00:00+01:00,0.040778355659,0.31588498730589754,0.0,0.005657020961,0.0,0.08324220506
2022,sc01,01-09 00:00:00+01:00,0.040778355659,0.2778148089972162,0.0,0.005493885388,0.0,0.09123024309000001
2022,sc01,01-09 01:00:00+01:00,0.040778355659,0.2593532016658988,0.0,0.005493885388,0.0,0.09604743173000001
2022,sc01,01-09 02:00:00+01:00,0.040778355659,0.24721943656048914,0.0,0.005493885388,0.0,0.1013618148
2022,sc01,01-09 03:00:00+01:00,0.040778355659,0.23556640242507945,0.0,0.005493885388,0.0,0.10619546690000001
2022,sc01,01-09 04:00:00+01:00,0.040778355659,0.26710701848721624,0.0,0.005493885388,0.0,0.1019380336
2022,sc01,01-09 05:00:00+01:00,0.040778355659,0.35001603169124307,0.0,0.005493885388,0.0,0.08755232121
2022,sc01,01-09 06:00:00+01:00,0.040778355659,0.44148933017928155,0.0,0.005493885388,0.0,0.07977172192000001
2022,sc01,01-09 07:00:00+01:00,0.040778355659,0.5078656377108675,0.0,0.005493885388,0.0,0.0799133071
2022,sc01,01-09 08:00:00+01:00,0.040778355659,0.5361228451645813,0.0,0.005493885388,0.0,0.08077928154
2022,sc01,01-09 09:00:00+01:00,0.040778355659,0.478130755660716,0.0,0.005493885388,0.033895135512,0.07208002495
2022,sc01,01-09 10:00:00+01:00,0.040778355659,0.41484220563082697,0.0,0.005493885388,0.078733554555,0.05662089942
2022,sc01,01-09 11:00:00+01:00,0.040778355659,0.40056443063573854,0.0,0.005493885388,0.11425366007599999,0.04715115606
2022,sc01,01-09 12:00:00+01:00,0.040778355659,0.403843086044937,0.0,0.005493885388,0.1378741084,0.03980189766
2022,sc01,01-09 13:00:00+01:00,0.040778355659,0.37387752167755184,0.0,0.005493885388,0.150599794972,0.036407146130000005
2022,sc01,01-09 14:00:00+01:00,0.040778355659,0.3490757432566442,0.0,0.005493885388,0.150906342776,0.035798000610000005
2022,sc01,01-09 15:00:00+01:00,0.040778355659,0.3389868919057408,0.0,0.005493885388,0.14224801115299998,0.036449950950000004
2022,sc01,01-09 16:00:00+01:00,0.040778355659,0.37590052270321883,0.0,0.005493885388,0.12282062237399999,0.03978872695
2022,sc01,01-09 17:00:00+01:00,0.040778355659,0.44116336366126374,0.0,0.005493885388,0.09238375637700001,0.050190298310000006
2022,sc01,01-09 18:00:00+01:00,0.040778355659,0.5126507602683718,0.0,0.005493885388,0.050951218339,0.05883687204
2022,sc01,01-09 19:00:00+01:00,0.040778355659,0.5351682124446427,0.0,0.005493885388,0.010682753056000001,0.06709161703
2022,sc01,01-09 20:00:00+01:00,0.040778355659,0.500073806522854,0.0,0.005493885388,0.0,0.073206121
2022,sc01,01-09 21:00:00+01:00,0.040778355659,0.44258244581541717,0.0,0.005493885388,0.0,0.07872135747999999
2022,sc01,01-09 22:00:00+01:00,0.040778355659,0.36623377506058086,0.0,0.005493885388,0.0,0.0856853725
2022,sc01,01-09 23:00:00+01:00,0.040778355659,0.3154504477733573,0.0,0.005493885388,0.0,0.08385793593
2022,sc01,01-10 00:00:00+01:00,0.040778355659,0.28406412710399104,0.0,0.005390065707,0.0,0.08509598305
2022,sc01,01-10 01:00:00+01:00,0.040778355659,0.26755837080267364,0.0,0.005390065707,0.0,0.08795732065999999
