Region,Technology,Type,Year,Value
Dakar,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
Diourbel,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
Thies,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
LS,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
FKK,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
ZS,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
MTKK,CHP_Coal_Hardcoal_CCS,Variable Costs,2030,4.8851168351931324
Dakar,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
Diourbel,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
Thies,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
LS,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
FKK,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
ZS,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
MTKK,CHP_Coal_Lignite,Variable Costs,2030,0.03824858757
Dakar,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
Diourbel,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
Thies,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
LS,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
FKK,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
ZS,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
MTKK,CHP_Coal_Lignite_CCS,Variable Costs,2030,0.03966101695
Dakar,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
Diourbel,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
Thies,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
LS,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
FKK,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
ZS,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
MTKK,CHP_Gas_CCGT_Biogas,Variable Costs,2030,1.111111111
Dakar,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
Diourbel,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
Thies,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
LS,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
FKK,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
ZS,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
MTKK,CHP_Gas_CCGT_Biogas_CCS,Variable Costs,2030,1.111111111
Dakar,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
Diourbel,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
Thies,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
LS,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
FKK,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
ZS,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
MTKK,CHP_Gas_CCGT_Natural,Variable Costs,2030,11.04479516012358
Dakar,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
Diourbel,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
Thies,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
LS,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
FKK,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
ZS,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
MTKK,CHP_Gas_CCGT_Natural_CCS,Variable Costs,2030,11.54147936392329
Dakar,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
Diourbel,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
Thies,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
LS,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
FKK,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
ZS,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
MTKK,CHP_Gas_CCGT_SynGas,Variable Costs,2030,1.111111111
Dakar,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
Diourbel,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
Thies,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
LS,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
FKK,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
ZS,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
MTKK,CHP_Hydrogen_FuelCell,Variable Costs,2030,6.944444444
Dakar,CHP_Oil,Variable Costs,2030,23.772046781963112
Diourbel,CHP_Oil,Variable Costs,2030,23.772046781963112
Thies,CHP_Oil,Variable Costs,2030,23.772046781963112
LS,CHP_Oil,Variable Costs,2030,23.772046781963112
FKK,CHP_Oil,Variable Costs,2030,23.772046781963112
ZS,CHP_Oil,Variable Costs,2030,23.772046781963112
MTKK,CHP_Oil,Variable Costs,2030,23.772046781963112
Dakar,D_Battery_Redox,Variable Costs,2030,33.88888889
Diourbel,D_Battery_Redox,Variable Costs,2030,33.88888889
Thies,D_Battery_Redox,Variable Costs,2030,33.88888889
LS,D_Battery_Redox,Variable Costs,2030,33.88888889
FKK,D_Battery_Redox,Variable Costs,2030,33.88888889
ZS,D_Battery_Redox,Variable Costs,2030,33.88888889
MTKK,D_Battery_Redox,Variable Costs,2030,33.88888889
Dakar,D_Gas_H2,Variable Costs,2030,0.76
Diourbel,D_Gas_H2,Variable Costs,2030,0.76
Thies,D_Gas_H2,Variable Costs,2030,0.76
LS,D_Gas_H2,Variable Costs,2030,0.76
FKK,D_Gas_H2,Variable Costs,2030,0.76
ZS,D_Gas_H2,Variable Costs,2030,0.76
MTKK,D_Gas_H2,Variable Costs,2030,0.76
Dakar,D_Gas_Methane,Variable Costs,2030,14.540789739
Diourbel,D_Gas_Methane,Variable Costs,2030,14.540789739
Thies,D_Gas_Methane,Variable Costs,2030,14.540789739
LS,D_Gas_Methane,Variable Costs,2030,14.540789739
FKK,D_Gas_Methane,Variable Costs,2030,14.540789739
ZS,D_Gas_Methane,Variable Costs,2030,14.540789739
MTKK,D_Gas_Methane,Variable Costs,2030,14.540789739
Dakar,D_Heat_HLI,Variable Costs,2030,0.01
Diourbel,D_Heat_HLI,Variable Costs,2030,0.01
Thies,D_Heat_HLI,Variable Costs,2030,0.01
LS,D_Heat_HLI,Variable Costs,2030,0.01
FKK,D_Heat_HLI,Variable Costs,2030,0.01
ZS,D_Heat_HLI,Variable Costs,2030,0.01
MTKK,D_Heat_HLI,Variable Costs,2030,0.01
Dakar,D_Heat_HLR,Variable Costs,2030,0.01
Diourbel,D_Heat_HLR,Variable Costs,2030,0.01
Thies,D_Heat_HLR,Variable Costs,2030,0.01
LS,D_Heat_HLR,Variable Costs,2030,0.01
FKK,D_Heat_HLR,Variable Costs,2030,0.01
ZS,D_Heat_HLR,Variable Costs,2030,0.01
MTKK,D_Heat_HLR,Variable Costs,2030,0.01
Dakar,D_PHS,Variable Costs,2030,38.88888889
Diourbel,D_PHS,Variable Costs,2030,38.88888889
Thies,D_PHS,Variable Costs,2030,38.88888889
LS,D_PHS,Variable Costs,2030,38.88888889
FKK,D_PHS,Variable Costs,2030,38.88888889
ZS,D_PHS,Variable Costs,2030,38.88888889
MTKK,D_PHS,Variable Costs,2030,38.88888889
Dakar,D_PHS_Residual,Variable Costs,2030,1.944444444
Diourbel,D_PHS_Residual,Variable Costs,2030,1.944444444
Thies,D_PHS_Residual,Variable Costs,2030,1.944444444
LS,D_PHS_Residual,Variable Costs,2030,1.944444444
FKK,D_PHS_Residual,Variable Costs,2030,1.944444444
ZS,D_PHS_Residual,Variable Costs,2030,1.944444444
MTKK,D_PHS_Residual,Variable Costs,2030,1.944444444
Dakar,FRT_Rail_Electric,Variable Costs,2030,0.09
Diourbel,FRT_Rail_Electric,Variable Costs,2030,0.09
Thies,FRT_Rail_Electric,Variable Costs,2030,0.09
LS,FRT_Rail_Electric,Variable Costs,2030,0.09
FKK,FRT_Rail_Electric,Variable Costs,2030,0.09
ZS,FRT_Rail_Electric,Variable Costs,2030,0.09
MTKK,FRT_Rail_Electric,Variable Costs,2030,0.09
Dakar,FRT_Road_BEV,Variable Costs,2030,0.09
Diourbel,FRT_Road_BEV,Variable Costs,2030,0.09
Thies,FRT_Road_BEV,Variable Costs,2030,0.09
LS,FRT_Road_BEV,Variable Costs,2030,0.09
FKK,FRT_Road_BEV,Variable Costs,2030,0.09
ZS,FRT_Road_BEV,Variable Costs,2030,0.09
MTKK,FRT_Road_BEV,Variable Costs,2030,0.09
Dakar,FRT_Road_H2,Variable Costs,2030,0.11867112245
Diourbel,FRT_Road_H2,Variable Costs,2030,0.11867112245
Thies,FRT_Road_H2,Variable Costs,2030,0.11867112245
LS,FRT_Road_H2,Variable Costs,2030,0.11867112245
FKK,FRT_Road_H2,Variable Costs,2030,0.11867112245
ZS,FRT_Road_H2,Variable Costs,2030,0.11867112245
MTKK,FRT_Road_H2,Variable Costs,2030,0.11867112245
Dakar,FRT_Road_LNG,Variable Costs,2030,0.01
Diourbel,FRT_Road_LNG,Variable Costs,2030,0.01
Thies,FRT_Road_LNG,Variable Costs,2030,0.01
LS,FRT_Road_LNG,Variable Costs,2030,0.01
FKK,FRT_Road_LNG,Variable Costs,2030,0.01
ZS,FRT_Road_LNG,Variable Costs,2030,0.01
MTKK,FRT_Road_LNG,Variable Costs,2030,0.01
Dakar,FRT_Road_OH,Variable Costs,2030,0.09
Diourbel,FRT_Road_OH,Variable Costs,2030,0.09
Thies,FRT_Road_OH,Variable Costs,2030,0.09
LS,FRT_Road_OH,Variable Costs,2030,0.09
FKK,FRT_Road_OH,Variable Costs,2030,0.09
ZS,FRT_Road_OH,Variable Costs,2030,0.09
MTKK,FRT_Road_OH,Variable Costs,2030,0.09
Dakar,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
Diourbel,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
Thies,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
LS,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
FKK,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
ZS,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
MTKK,FRT_Road_PHEV,Variable Costs,2030,20.309231020219073
Dakar,FRT_Ship_Bio,Variable Costs,2030,0.09
Diourbel,FRT_Ship_Bio,Variable Costs,2030,0.09
Thies,FRT_Ship_Bio,Variable Costs,2030,0.09
LS,FRT_Ship_Bio,Variable Costs,2030,0.09
FKK,FRT_Ship_Bio,Variable Costs,2030,0.09
ZS,FRT_Ship_Bio,Variable Costs,2030,0.09
MTKK,FRT_Ship_Bio,Variable Costs,2030,0.09
Dakar,FRT_Ship_LNG,Variable Costs,2030,0.01
Diourbel,FRT_Ship_LNG,Variable Costs,2030,0.01
Thies,FRT_Ship_LNG,Variable Costs,2030,0.01
LS,FRT_Ship_LNG,Variable Costs,2030,0.01
FKK,FRT_Ship_LNG,Variable Costs,2030,0.01
ZS,FRT_Ship_LNG,Variable Costs,2030,0.01
MTKK,FRT_Ship_LNG,Variable Costs,2030,0.01
Dakar,HLI_Convert_DH,Variable Costs,2030,0.01
Diourbel,HLI_Convert_DH,Variable Costs,2030,0.01
Thies,HLI_Convert_DH,Variable Costs,2030,0.01
LS,HLI_Convert_DH,Variable Costs,2030,0.01
FKK,HLI_Convert_DH,Variable Costs,2030,0.01
ZS,HLI_Convert_DH,Variable Costs,2030,0.01
MTKK,HLI_Convert_DH,Variable Costs,2030,0.01
Dakar,HLR_Convert_DH,Variable Costs,2030,0.01
Diourbel,HLR_Convert_DH,Variable Costs,2030,0.01
Thies,HLR_Convert_DH,Variable Costs,2030,0.01
LS,HLR_Convert_DH,Variable Costs,2030,0.01
FKK,HLR_Convert_DH,Variable Costs,2030,0.01
ZS,HLR_Convert_DH,Variable Costs,2030,0.01
MTKK,HLR_Convert_DH,Variable Costs,2030,0.01
Dakar,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
Diourbel,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
Thies,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
LS,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
FKK,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
ZS,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
MTKK,HHI_BF_BOF,Variable Costs,2030,3.7823272817905096
Dakar,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
Diourbel,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
Thies,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
LS,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
FKK,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
ZS,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
MTKK,HHI_BF_BOF_CCS,Variable Costs,2030,3.7823272817905096
Dakar,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
Diourbel,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
Thies,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
LS,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
FKK,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
ZS,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
MTKK,HHI_Bio_BF_BOF,Variable Costs,2030,15.531390248330776
Dakar,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
Diourbel,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
Thies,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
LS,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
FKK,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
ZS,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
MTKK,HHI_DRI_EAF,Variable Costs,2030,12.218193998148523
Dakar,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
Diourbel,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
Thies,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
LS,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
FKK,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
ZS,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
MTKK,HHI_DRI_EAF_CCS,Variable Costs,2030,12.218193998148523
Dakar,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
Diourbel,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
Thies,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
LS,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
FKK,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
ZS,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
MTKK,HHI_H2DRI_EAF,Variable Costs,2030,0.028744652010000003
Dakar,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
Diourbel,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
Thies,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
LS,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
FKK,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
ZS,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
MTKK,HHI_Molten_Electrolysis,Variable Costs,2030,0.01
Dakar,HHI_Scrap_EAF,Variable Costs,2030,0.01
Diourbel,HHI_Scrap_EAF,Variable Costs,2030,0.01
Thies,HHI_Scrap_EAF,Variable Costs,2030,0.01
LS,HHI_Scrap_EAF,Variable Costs,2030,0.01
FKK,HHI_Scrap_EAF,Variable Costs,2030,0.01
ZS,HHI_Scrap_EAF,Variable Costs,2030,0.01
MTKK,HHI_Scrap_EAF,Variable Costs,2030,0.01
Dakar,HLI_Biomass,Variable Costs,2030,8.369550622806655
Diourbel,HLI_Biomass,Variable Costs,2030,8.369550622806655
Thies,HLI_Biomass,Variable Costs,2030,8.369550622806655
LS,HLI_Biomass,Variable Costs,2030,8.369550622806655
FKK,HLI_Biomass,Variable Costs,2030,8.369550622806655
ZS,HLI_Biomass,Variable Costs,2030,8.369550622806655
MTKK,HLI_Biomass,Variable Costs,2030,8.369550622806655
Dakar,HLI_Direct_Electric,Variable Costs,2030,0.01
Diourbel,HLI_Direct_Electric,Variable Costs,2030,0.01
Thies,HLI_Direct_Electric,Variable Costs,2030,0.01
LS,HLI_Direct_Electric,Variable Costs,2030,0.01
FKK,HLI_Direct_Electric,Variable Costs,2030,0.01
ZS,HLI_Direct_Electric,Variable Costs,2030,0.01
MTKK,HLI_Direct_Electric,Variable Costs,2030,0.01
Dakar,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
Diourbel,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
Thies,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
LS,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
FKK,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
ZS,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
MTKK,HLI_Fuelcell,Variable Costs,2030,0.029020408159999997
Dakar,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
Diourbel,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
Thies,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
LS,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
FKK,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
ZS,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
MTKK,HLI_Gas_Boiler,Variable Costs,2030,5.971498880854783
Dakar,HLI_Geothermal,Variable Costs,2030,0.01
Diourbel,HLI_Geothermal,Variable Costs,2030,0.01
Thies,HLI_Geothermal,Variable Costs,2030,0.01
LS,HLI_Geothermal,Variable Costs,2030,0.01
FKK,HLI_Geothermal,Variable Costs,2030,0.01
ZS,HLI_Geothermal,Variable Costs,2030,0.01
MTKK,HLI_Geothermal,Variable Costs,2030,0.01
Dakar,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
Diourbel,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
Thies,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
LS,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
FKK,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
ZS,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
MTKK,HLI_H2_Boiler,Variable Costs,2030,0.020931000970000002
Dakar,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
Diourbel,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
Thies,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
LS,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
FKK,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
ZS,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
MTKK,HLI_Hardcoal,Variable Costs,2030,2.3343394737372303
Dakar,HLI_Lignite,Variable Costs,2030,0.02327891156
Diourbel,HLI_Lignite,Variable Costs,2030,0.02327891156
Thies,HLI_Lignite,Variable Costs,2030,0.02327891156
LS,HLI_Lignite,Variable Costs,2030,0.02327891156
FKK,HLI_Lignite,Variable Costs,2030,0.02327891156
ZS,HLI_Lignite,Variable Costs,2030,0.02327891156
MTKK,HLI_Lignite,Variable Costs,2030,0.02327891156
Dakar,HLI_Solar_Thermal,Variable Costs,2030,0.01
Diourbel,HLI_Solar_Thermal,Variable Costs,2030,0.01
Thies,HLI_Solar_Thermal,Variable Costs,2030,0.01
LS,HLI_Solar_Thermal,Variable Costs,2030,0.01
FKK,HLI_Solar_Thermal,Variable Costs,2030,0.01
ZS,HLI_Solar_Thermal,Variable Costs,2030,0.01
MTKK,HLI_Solar_Thermal,Variable Costs,2030,0.01
Dakar,HLR_Biomass,Variable Costs,2030,8.369550622806655
Diourbel,HLR_Biomass,Variable Costs,2030,8.369550622806655
Thies,HLR_Biomass,Variable Costs,2030,8.369550622806655
LS,HLR_Biomass,Variable Costs,2030,8.369550622806655
FKK,HLR_Biomass,Variable Costs,2030,8.369550622806655
ZS,HLR_Biomass,Variable Costs,2030,8.369550622806655
MTKK,HLR_Biomass,Variable Costs,2030,8.369550622806655
Dakar,HLR_Direct_Electric,Variable Costs,2030,0.01
Diourbel,HLR_Direct_Electric,Variable Costs,2030,0.01
Thies,HLR_Direct_Electric,Variable Costs,2030,0.01
LS,HLR_Direct_Electric,Variable Costs,2030,0.01
FKK,HLR_Direct_Electric,Variable Costs,2030,0.01
ZS,HLR_Direct_Electric,Variable Costs,2030,0.01
MTKK,HLR_Direct_Electric,Variable Costs,2030,0.01
Dakar,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
Diourbel,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
Thies,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
LS,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
FKK,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
ZS,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
MTKK,HLR_Gas_Boiler,Variable Costs,2030,5.971498880854783
Dakar,HLR_Geothermal,Variable Costs,2030,0.01
Diourbel,HLR_Geothermal,Variable Costs,2030,0.01
Thies,HLR_Geothermal,Variable Costs,2030,0.01
LS,HLR_Geothermal,Variable Costs,2030,0.01
FKK,HLR_Geothermal,Variable Costs,2030,0.01
ZS,HLR_Geothermal,Variable Costs,2030,0.01
MTKK,HLR_Geothermal,Variable Costs,2030,0.01
Dakar,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
Diourbel,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
Thies,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
LS,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
FKK,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
ZS,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
MTKK,HLR_H2_Boiler,Variable Costs,2030,0.020931000970000002
Dakar,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
Diourbel,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
Thies,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
LS,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
FKK,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
ZS,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
MTKK,HLR_Hardcoal,Variable Costs,2030,2.3343394737372303
Dakar,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
Diourbel,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
Thies,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
LS,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
FKK,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
ZS,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
MTKK,HLR_Heatpump_Aerial,Variable Costs,2030,0.01
Dakar,HLR_Heatpump_Ground,Variable Costs,2030,0.01
Diourbel,HLR_Heatpump_Ground,Variable Costs,2030,0.01
Thies,HLR_Heatpump_Ground,Variable Costs,2030,0.01
LS,HLR_Heatpump_Ground,Variable Costs,2030,0.01
FKK,HLR_Heatpump_Ground,Variable Costs,2030,0.01
ZS,HLR_Heatpump_Ground,Variable Costs,2030,0.01
MTKK,HLR_Heatpump_Ground,Variable Costs,2030,0.01
Dakar,HLR_Lignite,Variable Costs,2030,0.02327891156
Diourbel,HLR_Lignite,Variable Costs,2030,0.02327891156
Thies,HLR_Lignite,Variable Costs,2030,0.02327891156
LS,HLR_Lignite,Variable Costs,2030,0.02327891156
FKK,HLR_Lignite,Variable Costs,2030,0.02327891156
ZS,HLR_Lignite,Variable Costs,2030,0.02327891156
MTKK,HLR_Lignite,Variable Costs,2030,0.02327891156
Dakar,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
Diourbel,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
Thies,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
LS,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
FKK,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
ZS,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
MTKK,HLR_Oil_Boiler,Variable Costs,2030,9.881958026908778
Dakar,HLR_Solar_Thermal,Variable Costs,2030,0.01
Diourbel,HLR_Solar_Thermal,Variable Costs,2030,0.01
Thies,HLR_Solar_Thermal,Variable Costs,2030,0.01
LS,HLR_Solar_Thermal,Variable Costs,2030,0.01
FKK,HLR_Solar_Thermal,Variable Costs,2030,0.01
ZS,HLR_Solar_Thermal,Variable Costs,2030,0.01
MTKK,HLR_Solar_Thermal,Variable Costs,2030,0.01
Dakar,HMI_H2,Variable Costs,2030,0.02089212828
Diourbel,HMI_H2,Variable Costs,2030,0.02089212828
Thies,HMI_H2,Variable Costs,2030,0.02089212828
LS,HMI_H2,Variable Costs,2030,0.02089212828
FKK,HMI_H2,Variable Costs,2030,0.02089212828
ZS,HMI_H2,Variable Costs,2030,0.02089212828
MTKK,HMI_H2,Variable Costs,2030,0.02089212828
Dakar,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
Diourbel,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
Thies,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
LS,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
FKK,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
ZS,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
MTKK,HMI_Gas_CCS,Variable Costs,2030,5.906952088968221
Dakar,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
Diourbel,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
Thies,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
LS,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
FKK,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
ZS,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
MTKK,HMI_HardCoal_CCS,Variable Costs,2030,2.477298983837779
Dakar,HMI_Steam_Electric,Variable Costs,2030,0.01
Diourbel,HMI_Steam_Electric,Variable Costs,2030,0.01
Thies,HMI_Steam_Electric,Variable Costs,2030,0.01
LS,HMI_Steam_Electric,Variable Costs,2030,0.01
FKK,HMI_Steam_Electric,Variable Costs,2030,0.01
ZS,HMI_Steam_Electric,Variable Costs,2030,0.01
MTKK,HMI_Steam_Electric,Variable Costs,2030,0.01
Dakar,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
Diourbel,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
Thies,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
LS,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
FKK,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
ZS,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
MTKK,P_Biomass_CCS,Variable Costs,2030,11.57321122578498
Dakar,P_Coal_Hardcoal_CCS,Variable Costs,2030,4.569686228083241
