Region,Technology,Fuel,Type,Unit,Year,Value
FKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,2.083333333
ZS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,2.083333333
MTKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,2.083333333
Dakar,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
Diourbel,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
Thies,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
LS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
FKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
ZS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
MTKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,2.222222222
Dakar,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
Diourbel,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
Thies,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
LS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
FKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
ZS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
MTKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,2.222222222
Dakar,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
Diourbel,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
Thies,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
LS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
FKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
ZS,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
MTKK,P_Nuclear,Nuclear,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,2.222222222
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.111111111
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,1.111111111
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,1.111111111
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.972222222
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.833333333
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.833333333
Dakar,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
Diourbel,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
Thies,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
LS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
FKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
ZS,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
MTKK,P_Coal_Lignite,Lignite,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.833333333
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
LS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,P_Gas_CCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
LS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [excl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Diourbel,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Thies,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
LS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
FKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
ZS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
MTKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2025,0.01
Dakar,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Diourbel,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Thies,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
LS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
FKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
ZS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
MTKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2030,0.01
Dakar,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Diourbel,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Thies,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
LS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
FKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
ZS,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
MTKK,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2035,0.01
Dakar,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Diourbel,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
Thies,P_Oil,Oil,Variable Costs [excl. Fuel Costs],MEUR/PJ,2040,0.01
