Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,01-12 15:00:00+01:00,0.31534907665957235,-15.444770014921573,-262.840945488451,-77.21278822483269,-58.81168613290935,264.6550148863325,-73.2554110508593
2030,sc01,01-12 17:00:00+01:00,0.31534907665957235,12.083271837207292,-142.1671601148193,-77.21278822483269,-58.81168613290935,168.9043720168325,-57.19370397485929
2030,sc01,01-12 19:00:00+01:00,0.31534907665957235,12.083271837207292,100.58265569218906,-77.21278822483269,-58.81168613290935,-24.539292715167548,-3.321189968359292
2030,sc01,01-12 21:00:00+01:00,0.31534907665957235,12.083271837207292,-4.4720725019828365,-77.21278822483269,-58.81168613290935,-107.60196017416757,39.444180451640705
2030,sc01,01-12 23:00:00+01:00,0.31534907665957235,0.8873269307432565,-262.840945488451,-77.21278822483269,-58.81168613290935,-107.60196017416757,64.62801950664068
2030,sc01,01-13 01:00:00+01:00,0.31534907665957235,-124.42276034673083,-262.840945488451,-77.21278822483269,-58.936191332909345,-107.60196017416757,57.80952057164073
2030,sc01,01-13 03:00:00+01:00,0.31534907665957235,-143.45442746660237,-262.840945488451,-77.21278822483269,-58.936191332909345,-107.60196017416757,42.193883526640704
2030,sc01,01-13 05:00:00+01:00,0.31534907665957235,0.5016868495430629,-262.840945488451,-77.21278822483269,-58.936191332909345,-107.60196017416757,18.53624119664073
2030,sc01,01-13 07:00:00+01:00,0.31534907665957235,12.083271837207292,53.09932541012711,-77.21278822483269,-58.936191332909345,-107.60196017416757,-1.2055435733592788
2030,sc01,01-13 09:00:00+01:00,0.31534907665957235,12.083271837207292,125.79580705574398,-77.21278822483269,-58.936191332909345,-67.82206958916754,-17.840769243359276
2030,sc01,01-13 11:00:00+01:00,0.31534907665957235,12.083271837207292,-113.32573669050399,-77.21278822483269,-58.936191332909345,130.90237042683242,-59.43679896035928
2030,sc01,01-13 13:00:00+01:00,0.31534907665957235,12.083271837207292,-187.9039721084597,-77.21278822483269,-58.936191332909345,251.54997618233244,-70.06282416685929
2030,sc01,01-13 15:00:00+01:00,0.31534907665957235,-12.381128314846507,-262.840945488451,-77.21278822483269,-58.936191332909345,261.27359569733244,-72.73287188085928
2030,sc01,01-13 17:00:00+01:00,0.31534907665957235,12.083271837207292,-125.14815714739112,-77.21278822483269,-58.936191332909345,156.3752525183325,-62.24066767835929
2030,sc01,01-13 19:00:00+01:00,0.31534907665957235,12.083271837207292,131.98679788831686,-77.21278822483269,-58.936191332909345,-41.455394709667544,-16.722407968359278
2030,sc01,01-13 21:00:00+01:00,0.31534907665957235,12.083271837207292,1.7403133501239836,-77.21278822483269,-58.936191332909345,-107.60196017416757,33.53375264164072
2030,sc01,01-13 23:00:00+01:00,0.31534907665957235,12.083271837207292,-251.47029400146806,-77.21278822483269,-58.936191332909345,-107.60196017416757,42.6303949066407
2030,sc01,01-14 01:00:00+01:00,0.31534907665957235,-110.21026969335271,-262.840945488451,-77.21278822483269,-59.10457138290935,-107.60196017416757,43.8379701816407
2030,sc01,01-14 03:00:00+01:00,0.31534907665957235,-141.14941474367401,-262.840945488451,-77.21278822483269,-59.10457138290935,-107.60196017416757,40.07186470664071
2030,sc01,01-14 05:00:00+01:00,0.31534907665957235,-16.537162539092293,-262.840945488451,-77.21278822483269,-59.10457138290935,-107.60196017416757,35.177839291640694
2030,sc01,01-14 07:00:00+01:00,0.31534907665957235,12.083271837207292,17.652939389433868,-77.21278822483269,-59.10457138290935,-107.60196017416757,33.339393556640715
2030,sc01,01-14 09:00:00+01:00,0.31534907665957235,12.083271837207292,82.87558166357593,-77.21278822483269,-59.10457138290935,-68.29452159166755,24.33515150164071
2030,sc01,01-14 11:00:00+01:00,0.31534907665957235,12.083271837207292,-147.02588624635604,-77.21278822483269,-59.10457138290935,130.20262672083243,-23.961487208359294
2030,sc01,01-14 13:00:00+01:00,0.31534907665957235,12.083271837207292,-220.22030514047583,-77.21278822483269,-59.10457138290935,251.47960534783243,-37.9935756683593
2030,sc01,01-14 15:00:00+01:00,0.31534907665957235,-28.045615741738345,-262.840945488451,-77.21278822483269,-59.10457138290935,258.1548012703325,-54.19228996285929
