Region,Unit,Scenario,Year,Variable,Value,Model
ZS,EJ/yr,ID_2030,2035,Final Energy|Electricity|Other,0.002195218252941958,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2040,Final Energy|Electricity|Other,0.0026545093744552812,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2045,Final Energy|Electricity|Other,0.0033237854680040974,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2050,Final Energy|Electricity|Other,0.0040757369602274175,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.010863219775965764,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.014807868158570468,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.020778416655033556,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.025019638079902425,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.030377453485648777,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.04732125831673416,GENeSYS-MOD 4.0
Dakar,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.06557406628649204,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0014121761260859882,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.0018841073060801292,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.003156705359750921,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.0036629533890608014,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.004697291671310246,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.006343767924443484,GENeSYS-MOD 4.0
Diourbel,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.010925636857613495,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0021787394206295198,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.0019331927232331984,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.003519187551029892,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.004158220478080579,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.005085358624115986,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.0072470707664995145,GENeSYS-MOD 4.0
FKK,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.011313478652977691,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0012960374842926792,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.0013527086256017945,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.002734204310570319,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.003190779890603926,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.003912732036482548,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.0063192011366174005,GENeSYS-MOD 4.0
LS,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.011311617511800586,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0018392395671452128,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.0019944892995483942,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.0032657222877931127,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.0038811692379285634,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.004699012466963465,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.007395171925355163,GENeSYS-MOD 4.0
MTKK,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.010583452538311222,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0026934184748064003,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.005311673650376249,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.007763579641862406,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.009126191338676978,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.011008664188739543,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.02212303332742599,GENeSYS-MOD 4.0
Thies,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.03551022748051275,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2022,Final Energy|Electricity,0.0007981427150399754,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2025,Final Energy|Electricity,0.0013353210192589375,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2030,Final Energy|Electricity,0.002081719787401343,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2035,Final Energy|Electricity,0.0024532372524336227,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2040,Final Energy|Electricity,0.00318755536808237,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2045,Final Energy|Electricity,0.0047384761365640415,GENeSYS-MOD 4.0
ZS,EJ/yr,ID_2030,2050,Final Energy|Electricity,0.006106051942189383,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2022,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2025,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2030,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2035,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2040,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2045,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Dakar,MW,ID_2030,2050,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2022,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2025,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2030,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2035,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2040,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2045,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>Diourbel,MW,ID_2030,2050,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2022,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2025,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2030,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2035,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2040,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2045,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Dakar>Thies,MW,ID_2030,2050,Network|Electricity|Maximum Flow,5000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2022,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2025,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2030,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2035,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2040,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2045,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Diourbel>Thies,MW,ID_2030,2050,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2022,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2025,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2030,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2035,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2040,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2045,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
LS>Thies,MW,ID_2030,2050,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2022,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2025,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2030,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2035,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2040,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2045,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
FKK>Thies,MW,ID_2030,2050,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2022,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2025,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2030,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2035,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2040,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2045,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>LS,MW,ID_2030,2050,Network|Electricity|Maximum Flow,1000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2022,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2025,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2030,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2035,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2040,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2045,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
Thies>FKK,MW,ID_2030,2050,Network|Electricity|Maximum Flow,3000.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2022,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2025,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2030,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2035,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2040,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2045,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>FKK,MW,ID_2030,2050,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2022,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2025,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2030,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2035,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2040,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2045,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>FKK,MW,ID_2030,2050,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2022,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2025,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2030,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2035,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2040,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2045,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>ZS,MW,ID_2030,2050,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2022,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2025,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2030,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2035,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2040,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2045,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
MTKK>ZS,MW,ID_2030,2050,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2022,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2025,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2030,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2035,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2040,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2045,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
FKK>MTKK,MW,ID_2030,2050,Network|Electricity|Maximum Flow,500.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2022,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2025,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2030,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2035,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2040,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2045,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
ZS>MTKK,MW,ID_2030,2050,Network|Electricity|Maximum Flow,300.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Dakar,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Thies>Diourbel,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Dakar>Thies,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,336400.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
Diourbel>Thies,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,441612.0,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
LS>Thies,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
FKK>Thies,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>LS,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,744603.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
Thies>FKK,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,694665.9999999999,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
ZS>FKK,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
MTKK>FKK,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,1592100.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
FKK>ZS,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,1334000.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2022,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2025,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2030,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2035,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2040,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2045,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
MTKK>ZS,EUR_2020/MW,ID_2030,2050,Network|Electricity|Expansion Cost,1655842.0,GENeSYS-MOD 4.0
