names,values
EB3_EnergyBalanceEachYear|2050|Lignite|Dakar,2.4280688537144663
EB3_EnergyBalanceEachYear|2050|Lignite|Diourbel,2.330841864214488
EB3_EnergyBalanceEachYear|2050|Lignite|Thies,2.3481982289392964
EB3_EnergyBalanceEachYear|2050|Lignite|LS,6.9335434742528
EB3_EnergyBalanceEachYear|2050|Lignite|FKK,8.147409068430342
EB3_EnergyBalanceEachYear|2050|Lignite|ZS,3.7151637494201446
EB3_EnergyBalanceEachYear|2050|Lignite|MTKK,5.057100310709527
EB3_EnergyBalanceEachYear|2050|Oil|Dakar,0.002570348652668316
EB3_EnergyBalanceEachYear|2050|Oil|Diourbel,0.0024894589909664165
EB3_EnergyBalanceEachYear|2050|Oil|Thies,0.0024894589909664165
EB3_EnergyBalanceEachYear|2050|Oil|FKK,0.002570348652668316
EB3_EnergyBalanceEachYear|2050|Oil|ZS,0.002570348652668316
EB3_EnergyBalanceEachYear|2050|Oil|MTKK,0.0024894589909664165
EB3_EnergyBalanceEachYear|2050|Hardcoal|Dakar,45.050081232662635
EB3_EnergyBalanceEachYear|2050|Hardcoal|Diourbel,51.86652507519081
EB3_EnergyBalanceEachYear|2050|Hardcoal|Thies,62.44565822668166
EB3_EnergyBalanceEachYear|2050|Hardcoal|LS,35.44239518339873
EB3_EnergyBalanceEachYear|2050|Hardcoal|FKK,49.921941386387985
EB3_EnergyBalanceEachYear|2050|Hardcoal|ZS,46.123833736400144
EB3_EnergyBalanceEachYear|2050|Hardcoal|MTKK,47.66548180429646
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|Dakar,22.959149350180034
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|Diourbel,22.04688988317523
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|Thies,22.209740837569925
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|LS,65.23302718054227
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|FKK,78.10935319037125
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|ZS,37.37887942139527
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Commercial|MTKK,48.34590362070352
EB3_EnergyBalanceEachYear|2050|Biomass|Dakar,3.378946045889956
EB3_EnergyBalanceEachYear|2050|Biomass|Diourbel,1.9677620040512476
EB3_EnergyBalanceEachYear|2050|Biomass|Thies,2.4163752889104266
EB3_EnergyBalanceEachYear|2050|Biomass|LS,1.3258953912687406
EB3_EnergyBalanceEachYear|2050|Biomass|FKK,1.219932164188706
EB3_EnergyBalanceEachYear|2050|Biomass|ZS,1.1561745563045043
EB3_EnergyBalanceEachYear|2050|Biomass|MTKK,1.274691697190967
