,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-03-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 08:00:00,0.0,0.0,0.0,0.0,1.6873312676662073,0.0,0.0,0.0
2030-03-20 09:00:00,0.0,0.0,0.0,0.0,12.584626350070819,0.0,0.0,0.0
2030-03-20 10:00:00,0.0,0.0,0.0,0.0,24.269448066598976,0.0,0.0,0.0
2030-03-20 11:00:00,0.0,0.0,0.0,0.0,33.785285129050976,0.0,0.0,0.0
2030-03-20 12:00:00,0.0,0.0,0.0,0.0,40.10238468670098,0.0,0.0,0.0
2030-03-20 13:00:00,0.0,0.0,0.0,0.0,43.40883609814887,0.0,0.0,0.0
2030-03-20 14:00:00,0.0,0.0,0.0,0.0,43.47167305218791,0.0,0.0,0.0
2030-03-20 15:00:00,0.0,0.0,0.0,0.0,40.91033448343591,0.0,0.0,0.0
2030-03-20 16:00:00,0.0,0.0,0.0,0.0,35.68250539035205,0.0,0.0,0.0
2030-03-20 17:00:00,0.0,0.0,0.0,0.0,27.39335552509641,0.0,0.0,0.0
2030-03-20 18:00:00,0.0,0.0,0.0,0.0,16.37013626690032,0.0,0.0,0.0
2030-03-20 19:00:00,0.0,0.0,0.0,0.0,4.627976900035304,0.0,0.0,0.0
2030-03-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
