,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
99,1477.8243228395663,1478.2253981805661,1477.9977931595654,1478.3818205565663,1478.3301869908285,1478.7113935286081,1478.0424016634934
100,1477.8243228395663,1478.2253981805661,1477.9977931595654,1478.3818205565663,1478.3300035874017,1478.7112101251814,1478.0424016634934
101,1477.824322839566,1478.2253981805661,1477.9977931595654,1478.3818205565663,1478.3300035874017,1478.70803242914,1477.9421422935266
102,1477.7792747658789,1478.1803501068787,1477.9527450858786,1478.336772482879,1478.3003679703997,1478.7080171455214,1477.9417754866731
103,1477.7792747658787,1478.1803501068782,1477.9527450858782,1478.3367724828788,1478.2920801872624,1478.7024396994202,1477.9417754866731
104,1477.7709869827413,1478.1720623237409,1477.9444573027413,1478.3284846997415,1478.2920496200245,1478.6722687227991,1477.9417754866731
105,1477.7709564155039,1478.1720317565037,1477.9444267355034,1478.3284541325038,1478.292049620024,1478.6105839483616,1477.9417754866731
106,1477.7709564155034,1478.172031756503,1477.944426735503,1478.3284541325036,1478.268318812964,1478.58793227802,1477.9417754866731
107,1477.7176816931546,1478.1187570341544,1477.891152013154,1478.2751794101546,1478.20672574024,1478.5488991739242,1477.880182413949
108,1477.7175899914416,1478.1186653324412,1477.8910603114407,1478.2750877084416,1478.2066340385263,1478.4465912702412,1477.5927284852414
109,869.9745529733582,870.3756283143583,870.1480232933583,870.5320506903583,870.4847797219752,871.051567497765,870.44422983985
110,869.9341465722214,870.3352219132215,870.1076168922214,870.4916442892215,870.44554669164,871.0513840943383,870.44422983985
111,869.91377043464,870.3148457756402,870.08724075464,870.47126815164,870.4453632882132,870.9876097229375,870.44422983985
112,869.9135870312134,870.3146623722134,870.0870573512134,870.4710847482133,870.4444038423547,870.9874263195107,870.44422983985
113,869.8195563428534,870.2206316838533,869.9930266628535,870.3770540598534,870.3406495473747,870.9148079483598,870.44422983985
114,869.8193729394268,870.2204482804266,869.9928432594268,870.3768706564267,870.340466143948,870.9147162466465,870.44422983985
115,869.7470296734159,870.1481050144157,869.920499993416,870.304527390416,870.2679394745105,870.8024636979117,870.422643757896
116,869.7467545682758,870.1478299092757,869.9202248882758,870.3042522852759,870.2678477727972,870.78415320083,870.422643757896
117,869.674751165563,870.0758265065629,869.8482214855632,870.2322488825632,870.1954775632316,870.7511469026522,870.422643757896
118,869.6668479334635,870.0679232744629,869.8403182534632,870.2243456504634,870.1862488693911,870.7509634992255,870.422643757896
119,869.6653390682965,870.0664144092962,869.8388093882963,870.2228367852965,870.1829557428703,870.7405955200476,870.422643757896
120,869.6618625383487,870.0629378793484,869.8353328583486,870.2193602553486,870.1774720104496,870.7224684263925,870.3609589834585
121,869.634777124681,870.0358524656806,869.8082474446811,870.1922748416811,870.1556869257756,870.7223462031626,870.3608672817452
122,869.623849488579,870.0249248295786,869.7973198085791,870.1813472055791,870.1449426931003,870.6814588511402,870.3608672817452
123,869.5727255433901,869.9738008843896,869.7461958633902,870.1302232603902,870.0938187479114,870.6195507051154,870.3608672817452
124,869.5643327332813,869.965408074281,869.737803053281,870.1218304502813,870.0747428853243,870.5990988775175,870.3608672817452
125,869.5029058220044,869.9039811630038,869.6763761420044,870.0604035390044,870.0344986755774,870.5988849525744,870.2484313295836
126,869.5025390151509,869.9036143561505,869.6760093351509,870.0600367321509,870.0137133024173,870.5475896532132,870.2484313295836
127,869.4958600935049,869.8969354345045,869.6693304135049,870.053357810505,870.013163092137,870.5475896532132,870.2380539037617
128,869.4945957401568,869.8956710811567,869.6680660601568,870.0520934571568,869.9905973126173,870.5169485354021,870.2380539037617
129,869.4926200978955,869.8936954388953,869.6660904178955,870.0501178148954,869.9847207371645,870.496221124401,870.2380539037617
130,869.4915584870182,869.8926338280173,869.6650288070182,870.0490562040181,869.9825393666831,870.496166103373,870.2380539037617
131,869.4695041080961,869.8705794490954,869.6429744280958,870.0270018250961,869.980602534104,870.4855380719224,870.2178819134858
132,869.450363483079,869.851438824079,869.623833803079,870.007861200079,869.9383071096054,870.4745127734957,870.1972062360376
133,869.4116165807222,869.8126919217215,869.5850869007223,869.9691142977223,869.9086574392667,870.4345363499635,870.1357815138723
134,869.3875642347457,869.7886395757448,869.5610345547457,869.9450619517457,869.9006606278081,870.4344813289355,870.1357815138723
135,869.379719676556,869.7807950175555,869.553189996556,869.9372173935559,869.9006294776508,870.434221276663,870.1357815138723
136,869.3795362731292,869.7806116141288,869.5530065931292,869.9370339901292,869.9006294776507,870.423853297485,870.1357815138723
137,869.3692505490205,869.7703258900202,869.5427208690205,869.9267482660206,869.8903437535421,870.423853297485,870.1357815138723
138,869.3258336094516,869.7269089504505,869.4993039294516,869.8833313264518,869.8492976295236,870.372851575526,870.1357815138723
139,869.3258030422139,869.7268783832127,869.4992733622139,869.883300759214,869.8492609488383,870.3727965544982,870.1357815138722
140,869.3258030422139,869.7268783832127,869.4992733622139,869.883300759214,869.8469268139726,870.372796554498,870.1357815138722
141,869.3175213725239,869.7185967135231,869.4909916925238,869.8750190895238,869.8385778963599,870.372796554498,870.1357048650267
142,869.3174846918386,869.7185600328379,869.4909550118385,869.8749824088385,869.8281087688244,870.372796554498,870.1357048650267
143,869.3174846918384,869.7185600328379,869.4909550118384,869.8749824088384,869.8275525979332,870.372796554498,870.1357048650267
144,869.3070155643031,869.7080909053026,869.4804858843032,869.8645132813032,869.8148470892993,870.372796554498,870.1357048650267
145,869.3064593934118,869.7075347344113,869.4799297134118,869.8639571104118,869.8148470892993,870.3725365022254,870.1354297598867
146,869.2766553378509,869.6652853104885,869.4376802894898,869.8217076864897,869.7875945147435,870.3623519264742,870.022529338547
147,869.2684865306005,869.6651936087751,869.4375885877765,869.8216159847765,869.7875761744008,870.3621685230476,869.9919751902671
148,869.2642099694897,869.6651936087751,869.4375885877764,869.8216159847765,869.778578997601,870.3621685230476,869.9919751902671
149,869.2641182677764,869.6651019070617,869.4374968860632,869.8215242830631,869.7768931219224,870.3621685230476,869.9919751902671
150,869.2641182677764,869.6568935987428,869.4292885777439,869.8133159747439,869.7768931219224,870.3595021110658,869.9917612653239
151,869.2640265660631,869.6568752584003,869.429270237401,869.813297634401,869.7768319874468,870.3593187076393,869.9917612653239
152,869.2558182577438,869.6568752584003,869.429270237401,869.813297634401,869.766423994387,870.3593187076393,869.7391820936564
153,869.2557999174011,869.6568752584003,869.429270237401,869.813297634401,869.7532540165752,870.3593187076393,869.7090826323484
154,869.2557999174011,869.6568141239248,869.4292091029251,869.8132364999254,869.7531623148618,870.3213208553233,869.5857522437874
155,869.2557999174011,869.6560468888508,869.4284418678508,869.8028285068656,869.7531623148618,870.3212291536098,869.5857522437874
156,869.2557387829255,869.6478780816007,869.4202730606005,869.8026928663509,869.7531623148618,870.2976339332018,869.5671406970762
157,869.2453307898655,869.6464061308651,869.4188011098655,869.8026928663505,869.7259280806486,870.2846210064693,869.5671406970762
158,869.2024640605766,869.6035394015753,869.3759343805767,869.7599617775768,869.7259280806486,870.192836770724,869.5671406970762
159,869.2024640605766,869.6035394015753,869.3759343805766,869.7599617775767,869.7259280806486,870.1603074533749,869.5671406970762
160,869.1942985463902,869.5953738873895,869.3677688663902,869.7517962633901,869.7258913999634,870.1463991640048,869.5671406970762
161,869.1941518236489,869.5952271646481,869.3676221436489,869.7516495406488,869.7258913999633,870.139448827492,869.5531837661242
162,869.1941518236488,869.5952271646481,869.3676221436489,869.7516495406488,869.7258913999633,870.1311911566004,869.5511043517682
163,869.1941518236488,869.5952271646481,869.3676221436489,869.7516495406488,869.7258913999633,870.1311911566004,869.5511043517682
164,869.1941151429637,869.5951904839628,869.3675854629638,869.7516128599638,869.7235572650976,870.1161182861407,869.5323251402413
165,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7235572650976,870.0992857066129,869.5322945730035
166,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7153917509115,870.0992857066129,869.4845208786612
167,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.0992857066129,869.3837036262402
168,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.0973488740337,869.2925363790047
169,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.096451562868,869.292352975578
170,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.096451562868,869.292352975578
171,869.1941151429636,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.0916445659121,869.292352975578
172,869.1941151429635,869.5951904839628,869.3675854629636,869.7516128599635,869.7152083474848,870.0845309861406,869.2622555011404
173,869.1941151429635,869.5951904839628,869.3675854629635,869.7516128599635,869.7152083474848,870.0844392844274,869.2454229216124
174,869.1941151429635,869.5951904839628,869.3675854629635,869.7516128599635,869.7152083474848,870.0777334858169,869.2454229216124
175,869.1941151429635,869.5951904839628,869.3675854629635,869.7516128599634,869.7152083474848,870.0771768837579,869.2454229216124
176,869.1941151429634,869.5951904839626,869.3675854629635,869.7516128599634,869.7151166457714,870.0376009321755,869.2454229216124
177,869.1939317395369,869.5950070805361,869.3674020595369,869.7514294565368,869.6618419234223,870.0376009321755,869.2454229216124
178,869.1408404206147,869.5419157616135,869.3143107406148,869.6983381376148,869.6618419234223,869.9908273134906,869.2434860890334
179,869.1407487189016,869.5418240599005,869.3142190389016,869.6982464359015,869.6297927659868,869.9610697355527,869.2434249545578
180,869.1407487189015,869.5418240599001,869.3142190389015,869.6982464359015,869.6297927659868,869.912233416246,869.2233140987576
181,869.1407487189015,869.5418240599001,869.3142190389013,869.6982464359015,869.6297927659868,869.8300866217448,868.9782781888692
182,869.1407487189012,869.5418240599001,869.3142190389012,869.6982464359012,869.5809214751895,869.6137911091894,868.7963174121744
183,868.8393466489867,869.2404219899869,869.0128169689868,869.3968443659868,869.3711229059865,869.5268106482991,868.7948583023384
184,868.7987517188307,869.1998270598307,868.9722220388306,869.3562494358306,869.3287244267127,869.525351538463,868.7599283241893
185,261.00977024396764,261.41084558496755,261.1832405639676,261.5672679609676,261.53068004506247,262.03057595535233,261.8141138449611
186,260.94773563371473,261.34881097471475,261.1212059537147,261.50523335071466,261.4446401699719,261.8042736323327,261.8140221432478
187,260.9340160929857,261.3350914339856,261.1074864129857,261.49151380998563,261.43622947052086,261.78362293265917,261.8140221432478
188,260.9196301657205,261.3207055067205,261.09310048572047,261.4771278827205,261.4079405990999,261.7824643348542,261.8140221432478
189,260.8328384756028,261.2339138166028,261.00630879560276,261.3903361926028,261.352040698402,261.7428639630352,261.8140221432478
190,260.8309474938804,261.23202283488035,261.00441781388037,261.3884452108804,261.32188252268907,261.7428639630352,261.8140221432478
191,260.78597489273693,261.18705023373695,260.9594452127369,261.34347260973686,261.2741019226897,261.7428639630352,261.8140221432478
192,260.7489617696732,261.15003711067317,260.9224320896732,261.30645948667313,261.23800581675937,261.7427722613218,261.8140221432478
193,260.7404893789101,261.1415647199101,260.9139596989101,261.29798709591006,261.22916661914286,261.7427722613218,261.8140221432478
194,260.70391275043517,261.10498809143525,260.87738307043526,261.26141046743527,261.2085667034287,261.7427355806365,261.8140221432478
195,260.6874734989071,261.0885488399071,260.8609438189071,261.24497121590707,261.2082042633235,261.74273558063646,261.8140221432478
196,260.687368696949,261.088444037949,260.860839016949,261.244866413949,261.1976871472787,261.7426805596085,261.8140221432478
197,260.6872769952357,261.08835233623563,260.8607473152357,261.24477471223565,261.192314885528,261.7426805596085,261.81402214324777
198,260.68718529352236,261.0882606345223,260.86065561352234,261.2446830105223,261.1763210423219,261.7426805596085,261.81393044153447
199,260.68711105880203,261.08818639980194,260.860581378802,261.24460877580196,261.1763210423219,261.7426805596085,261.80367528466365
200,260.6704358226316,261.0715111636316,260.8439061426316,261.2279335396316,261.15947986971776,261.74264387892316,261.80358358295035
201,260.6476507867403,261.0487261277402,260.8211211067403,261.2051485037403,261.1573684777983,261.74264387892316,261.80355301571257
202,260.6463975299913,261.04747287099127,260.8198678499913,261.20389524699124,261.1362162977844,261.74264387892316,261.8034001795237
203,260.62568392251154,261.0267592635115,260.7991542425115,261.1831816395115,261.1360023728413,261.74264387892316,261.7931144554151
204,260.6255922207982,261.02666756179826,260.79906254079816,261.1830899377981,261.1146362678844,261.74264387892316,261.79308388817725
205,260.6255922207982,261.02666756179826,260.79906254079816,261.1830899377981,261.1146362678844,261.74264387892316,261.79290053047185
206,260.6255922207982,261.02666756179826,260.79906254079816,261.1830899377981,261.1146362678844,261.74264387892316,261.7924360612938
207,260.6255922207982,261.02666756179826,260.79906254079816,261.1830899377981,261.11463626788435,261.74264387892316,261.7924360612938
208,260.6255922207982,261.0266675617982,260.79906254079816,261.1830899377981,261.11454456617105,261.74264387892316,261.7511032672252
209,260.6255922207982,261.0266675617981,260.79906254079816,261.1830899377981,261.1144528644577,261.74264387892316,261.7308429885697
210,260.62531711565816,261.0263924566582,260.79878743565814,261.1828148326581,261.0986181581876,261.74264387892316,261.73075128685633
211,260.62531711565816,261.0263924566582,260.79878743565814,261.1828148326581,261.0982513513342,261.74264387892316,261.73075128685633
212,260.60704765691844,261.0081229979184,260.7805179769184,261.1645453739184,261.09806794790757,261.74264387892316,261.73075128685633
213,260.60487738303596,261.00595272403604,260.77834770303593,261.1623751000359,261.0979762461942,261.74258885789516,261.73075128685633
214,260.5959765076351,260.997051848635,260.7694468276351,261.15347422463503,261.0979762461942,261.74258885789516,261.73075128685633
215,260.5868476606459,260.98792300164587,260.7603179806459,261.14434537764583,261.0978845444809,261.74258885789516,261.73075128685633
216,260.58672539169476,260.9878007326948,260.76019571169473,261.14422310869475,261.0978845444809,261.74258885789516,261.73075128685633
217,260.58589328284836,260.9869686238483,260.75936360284834,261.14339099984835,261.0978845444809,261.74258885789516,261.73065958514303
218,260.58580837456134,260.9868837155613,260.7592786945613,261.14330609156127,261.09779284276755,261.74258885789516,261.73065958514303
219,260.58574724008577,260.98682258108573,260.75921756008574,261.1432449570857,261.09779284276755,261.74258885789516,261.730659585143
220,260.5853804332324,260.9864557742324,260.75885075323237,261.1428781502323,261.09770114105424,261.74258885789516,261.6888747767153
221,260.58496777552233,260.9860431165224,260.7584380955223,261.14246549252226,261.09770114105424,261.74258885789516,261.6268930413962
222,260.5668419011877,260.9679172421876,260.7403122211877,261.12433961818766,261.09770114105424,261.74258885789516,261.61831533469467
223,260.5668419011877,260.9679172421876,260.74031222118765,261.12433961818766,261.0977011410542,261.74258885789516,261.61822363298137
224,260.56665849776095,260.9677338387609,260.740128817761,261.12415621476094,261.0977011410542,261.74258885789516,261.61822363298137
225,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0977011410542,261.74258885789516,261.6182236329813
226,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0977011410542,261.74258885789516,261.6182236329813
227,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0977011410542,261.74258885789516,261.6182236329813
228,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0977011410542,261.74258885789516,261.6182236329813
229,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0977011410542,261.74258885789516,261.61813193126795
230,260.5664750943343,260.96755043533426,260.73994541433433,261.1239728113343,261.0976094393409,261.74258885789516,261.6078462071594
231,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0976094393409,261.74258885789516,261.6078462071594
232,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0976094393409,261.74258885789516,261.6078462071594
233,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0976094393409,261.74258885789516,261.60775450544605
234,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0976094393409,261.74258885789516,261.5869079520889
235,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.09760943934083,261.74258885789516,261.5670902411486
236,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.09760943934083,261.74258885789516,261.5669985394353
237,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.09760943934083,261.74258885789516,261.5669985394353
238,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.09760943934083,261.74258885789516,261.56699853943525
239,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0975177376276,261.74258885789516,261.56699853943525
240,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0975177376276,261.74258885789516,261.56699853943525
241,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0975177376276,261.74258885789516,261.56699853943525
242,260.5664750943343,260.96755043533426,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.56690683772194
243,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.55550540421814
244,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.5460602843647
245,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.50584892241017
246,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.50584892241017
247,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0975177376275,261.74258885789516,261.50584892241017
248,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0974260359142,261.74258885789516,261.5057572206968
249,260.5664750943343,260.9675504353342,260.7399454143343,261.1239728113343,261.0974260359142,261.74258885789516,261.5056655189835
250,260.56638339262093,260.9674587336209,260.73985371262097,261.1238811096209,261.0974260359142,261.74258885789516,261.5056655189835
251,260.5663178913971,260.96739323239706,260.7397882113971,261.12381560839714,261.0974260359142,261.74258885789516,261.5056655189835
252,260.56629169090763,260.9673670319076,260.7397620109076,261.12378940790757,261.0974260359142,261.74258885789516,261.50566551898345
253,260.56629169090763,260.9673670319076,260.7397620109076,261.12378940790757,261.09742603591417,261.74258885789516,261.50566551898345
254,260.56629169090763,260.9673670319076,260.7397620109076,261.12378940790757,261.09742603591417,261.74258885789516,261.50566551898345
255,260.56629169090763,260.9673670319076,260.7397620109076,261.12378940790757,261.0973343342009,261.74258885789516,261.50557381727015
256,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.74258885789516,261.50557381727015
257,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.74258885789516,261.50557381727015
258,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.74258885789516,261.50557381727015
259,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.74258885789516,261.50557381727015
260,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.7425521772098,261.50557381727015
261,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09733433420087,261.74249715618186,261.50557381727015
262,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.74249715618186,261.50557381727015
263,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.74249715618186,261.50557381727015
264,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.7424971561818,261.50557381727015
265,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.7424971561818,261.50557381727015
266,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.7424971561818,261.50557381727015
267,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.7424971561818,261.50557381727015
268,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0973343342008,261.7424971561818,261.50557381727015
269,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09731140877255,261.7424971561818,261.50557381727015
270,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09724263248756,261.7424604754965,261.50557381727015
271,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09724263248756,261.7424054544685,261.50557381727015
272,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.09724263248756,261.7424054544685,261.50557381727015
273,260.56629169090763,260.96736703190754,260.7397620109076,261.12378940790757,261.0972426324875,261.7424054544685,261.50557381727015
274,260.5661999891943,260.96727533019424,260.73967030919425,261.1236977061942,261.0972426324875,261.7424054544685,261.50557381727015
275,260.5661999891943,260.9672753301942,260.73967030919425,261.1236977061942,261.0972426324875,261.7321747513879,261.50557381727015
276,260.5661999891943,260.9672753301942,260.73967030919425,261.1236977061942,261.0972426324875,261.7321441841501,261.50557381727015
277,260.5661344879705,260.9672098289704,260.73960480797047,261.1236322049704,261.0972426324875,261.7321197303599,261.50557381727015
278,260.56613448797043,260.9672098289704,260.73960480797047,261.1236322049704,261.0972426324875,261.7321197303599,261.50557381727015
279,260.5661082874809,260.9671836284809,260.73957860748095,261.1236060044809,261.0971509307742,261.7321197303599,261.50557381727015
280,260.5661082874809,260.9671836284809,260.73957860748095,261.1236060044809,261.0971509307742,261.7321197303599,261.50557381727015
281,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0971509307742,261.73211973035984,261.50557381727015
282,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0971509307742,261.73211973035984,261.50557381727015
283,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09715093077415,261.7320525281581,261.50557381727015
284,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09715093077415,261.732052528158,261.50557381727015
285,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0971509307741,261.732052528158,261.50557381727015
286,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.732052528158,261.50557381727015
287,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.73202802864654,261.50557381727015
288,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
289,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
290,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
291,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
292,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
293,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09705922906085,261.7319608264447,261.50557381727015
294,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0970592290608,261.7319608264447,261.50557381727015
295,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0970592290608,261.7319608264447,261.50557381727015
296,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0970592290608,261.7319608264447,261.50557381727015
297,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0970592290608,261.7319608264447,261.50557381727015
298,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09696752734754,261.7319608264447,261.50557381727015
299,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.09696752734754,261.7319608264447,261.50557381727015
300,260.5661082874809,260.9671836284809,260.7395786074809,261.1236060044809,261.0969675273475,261.7319608264447,261.50557381727015
301,260.5661082874809,260.9671836284808,260.7395786074809,261.1236060044809,261.0969675273475,261.73196082644466,261.50557381727015
302,260.5661082874809,260.9671836284808,260.7395786074809,261.1236060044809,261.0969675273475,261.73196082644466,261.50557381727015
303,260.5661082874809,260.9671836284808,260.7395786074809,261.1236060044809,261.0969675273475,261.73196082644466,261.50557381727015
304,260.5661082874809,260.9671836284808,260.7395786074809,261.1236060044809,261.0969675273475,261.73196082644466,261.50557381727015
305,260.5660165857676,260.9670919267676,260.73948690576754,261.1235143027676,261.0969675273475,261.73186912473136,261.50557381727015
306,260.56601658576756,260.9670919267676,260.73948690576754,261.12351430276755,261.0969675273475,261.73186912473136,261.50557381727015
307,260.56601658576756,260.9670919267675,260.73948690576754,261.12351430276755,261.0969675273475,261.73186912473136,261.50557381727015
308,260.56601658576756,260.9670919267675,260.7394869057675,261.12351430276755,261.0969675273475,261.7221520831649,261.50557381727015
309,260.5659772850332,260.96705262603325,260.7394476050332,261.1234750020332,261.0968758256342,261.72193815822163,261.50557381727015
310,260.56595108454377,260.96702642554374,260.73942140454375,261.12344880154376,261.0968758256342,261.72167505661486,261.5054971684245
311,260.56592488405425,260.9670002250542,260.73939520405423,261.12342260105424,261.0968758256342,261.72165060282464,261.5054971684245
312,260.56592488405425,260.9670002250542,260.73939520405423,261.12342260105424,261.0968758256342,261.72165060282464,261.50548211555684
313,260.56592488405425,260.9670002250542,260.73939520405423,261.12342260105424,261.0968758256342,261.72165060282464,261.5054821155568
314,260.56592488405425,260.9670002250542,260.73939520405423,261.12342260105424,261.0968758256342,261.72165060282464,261.5054821155568
315,260.5659248840542,260.9670002250542,260.73939520405423,261.1234226010542,261.09687582563413,261.7215589011113,261.5054821155568
316,260.5659248840542,260.9670002250542,260.73939520405423,261.1234226010542,261.0967841239209,261.7215589011113,261.5054821155568
317,260.5659248840542,260.9670002250542,260.73939520405423,261.1234226010542,261.0967841239208,261.7214916989094,261.5054821155568
318,260.5659248840542,260.9670002250542,260.73939520405423,261.1234226010542,261.0967841239208,261.7213999971961,261.5054821155568
319,260.5659248840542,260.9670002250542,260.73939520405423,261.1234226010542,261.0967841239208,261.72077956041664,261.5054821155568
320,260.5659248840542,260.96700022505416,260.73939520405423,261.1234226010542,261.0967841239208,261.7112731770027,261.5054821155568
321,260.5659248840542,260.96700022505416,260.73939520405423,261.1234226010542,261.0967841239208,261.7107170061113,261.5054821155568
322,260.5659248840542,260.96700022505416,260.73939520405423,261.1234226010542,261.09678412392077,261.7008040494674,261.5054821155568
323,260.5659248840542,260.96700022505416,260.73939520405423,261.1234226010542,261.0966924222075,261.7007123477541,261.5053904138435
324,260.5659248840542,260.96700022505416,260.73939520405423,261.1234226010542,261.0966924222075,261.70055344383894,261.5053904138435
325,260.5659248840542,260.96700022505416,260.7393952040542,261.1234226010542,261.0966924222075,261.6912965621472,261.5053904138435
326,260.5659248840542,260.96700022505416,260.7393952040542,261.1234226010542,261.0966924222075,261.69111315872055,261.5053904138435
327,260.5659248840542,260.96700022505416,260.7393952040542,261.1234226010542,261.09669242220747,261.69111315872055,261.50143688634415
328,260.5659248840542,260.96700022505416,260.7393952040542,261.1234226010542,261.09669242220747,261.69111315872055,261.4951046897349
329,260.5659248840542,260.96700022505416,260.7393952040542,261.1234226010542,261.09669242220747,261.69111315872055,261.4951046897349
330,260.5658654962779,260.96694083727795,260.73933581627796,261.12336321327797,261.09669242220747,261.69111315872055,261.4951046897349
331,260.5658484659598,260.9669238069598,260.73931878595977,261.1233461829597,261.09669242220747,261.69111315872055,261.4951046897349
332,260.5658331823409,260.9669085233409,260.73930350234093,261.1233308993409,261.0966924222074,261.69111315872055,261.4951046897349
333,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.0966007204942,261.69111315872055,261.4951046897349
334,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.0966007204942,261.6910214570072,261.4950280408892
335,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.09660072049417,261.69092975529384,261.49501298802153
336,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.09660072049417,261.6904266236455,261.49352366889906
337,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.09660072049417,261.6903349219322,261.4851267218543
338,260.5658331823409,260.96690852334086,260.7393035023409,261.1233308993409,261.09660072049417,261.6903349219322,261.4846355621996
339,260.5658331823409,260.9669085233408,260.7393035023409,261.1233308993409,261.09660072049417,261.6900843163037,261.4846355621996
